year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2022,1,693.802509319137,686.1216918217659,911.4000000000001,233.7668575591263,25.63233087271122,84.66436560986432
2022,2,680.8887159206785,663.370437288917,823.2,206.47161601997678,22.639431581137806,74.77872855587943
2022,3,1054.9604378706538,882.9881449939915,910.1767000000001,50.76060013683304,5.565855278161518,18.38418864604865
2022,4,946.8473423235477,783.3462218767859,882.1437000000001,152.24204044586816,16.69320618923993,55.1381658977925
2022,5,1055.2606787308948,900.9905432112693,923.3766,49.56836181694985,5.435127392209415,17.95239047729776
2022,6,1110.8630863136827,942.8432721746608,917.2526,0.0,0.0,0.0
2022,7,1153.1143491510143,989.1314449271184,961.9467,0.0,0.0,0.0
2022,8,971.157673157966,906.1151355737559,952.2725,53.14933204392079,5.827777636394824,19.249326132334417
2022,9,785.7553747613778,752.1805108738616,892.4497,154.7255579451606,16.965521704513225,56.037632296725505
2022,10,825.0087073493942,812.2408698721798,916.0718,156.21779628866668,17.129144329897663,56.57808278663167
2022,11,488.05049904037276,488.05049904037276,882.4691,416.67700563285166,45.68826816149689,150.90973423039884
2022,12,282.6550472766129,282.6550472766129,911.4000000000001,654.4129342413949,71.7558041931354,237.01159566823512
2023,1,565.7386987898618,563.0605291162159,911.4000000000001,411.30258009493855,45.09896711567309,148.96325501843535
2023,2,681.2732411606653,650.263948988045,823.2,181.0405572727998,19.85093829745612,65.56825074008233
2023,3,861.3099515743565,750.7598281264221,910.1750000000001,202.64502551599855,22.21984928903493,73.3928355304487
2023,4,856.7664069770334,827.3357529908232,882.0224000000001,76.05139811987536,8.338969092091597,27.543867607211634
2023,5,879.2516660726417,786.7407505045398,916.912,172.47881384775624,18.912150641201343,62.46740666336201
2023,6,947.6024502602578,852.2608917812761,900.8791,72.68807106721,7.9701832310537295,26.32575673287444
2023,7,1161.3406397027047,990.521014753735,958.0128,0.0,0.0,0.0
2023,8,1017.7330299765983,940.4653135533155,949.6273,24.959779307039412,2.73681790647362,9.03979247895832
2023,9,925.7958874304799,878.2952154158182,903.5276,64.43197411728175,7.064909442684403,23.33560997735151
2023,10,700.8834346058599,681.4142564816924,918.5289,240.8511360391929,26.409115793771154,87.23010974306229
2023,11,404.87698839216216,404.6848442204561,882.0000000000001,526.397067218205,57.71897666866284,190.6475289964924
2023,12,464.4380599449895,464.4380599449895,911.4000000000001,470.96258833556954,51.64063468591772,170.57058123530396
